,year,statefip,state_male_ratio,state_log_avg_income,state_log_med_income,state_med_income,state_some_college,state_bs_college,state_below_poverty,state_log_population,state_population,state_black_race,state_hispanic,county_fips,countyf_ipeds
62,2000,15,0.49668550711658194,11.146717045706787,10.96474405466047,57800.0,0.41275014180092146,0.1774966083873172,0.13182841922654645,14.002750002102179,1205916.0,0.017787308568756034,0.07159702665857323,-1000,-1000
113,2001,15,0.49259489042240145,11.17221235267031,11.007087382715277,60300.0,0.41072363153644326,0.18147024265467893,0.10676407282759769,13.958803649790747,1154068.0,0.01507190217560837,0.07765746905728259,-1000,-1000
164,2002,15,0.4976852550495143,11.241326408443951,11.08367982819666,65100.0,0.410243899167329,0.19223952621924434,0.10577235854150109,13.991803982019887,1192788.0,0.016670187828851397,0.07651569264613661,-1000,-1000
215,2003,15,0.4906338779952639,11.22863234572179,11.08827753744529,65400.0,0.43502394124744853,0.20021368041477297,0.11103557631120492,13.955547245202302,1150316.0,0.02140629183633019,0.06764228264233481,-1000,-1000
266,2004,15,0.4917958921239552,11.281428500292536,11.157678073022682,70100.0,0.4302891308860234,0.20514488608077708,0.10934338448349475,13.985369781467133,1185138.0,0.017133025858591996,0.07854359576690648,-1000,-1000
317,2005,15,0.49159724531760773,11.330610783989139,11.16761427968181,70800.0,0.42429733697812316,0.19736131277325783,0.10492695549192495,14.024806674570979,1232810.0,0.01605356867643838,0.07799012013205603,-1000,-1000
368,2006,15,0.4979277598833134,11.364115935634343,11.238488619268468,76000.0,0.44449211575835534,0.20504052371811793,0.12553700007257027,14.041814709315945,1253957.0,0.01967611329575097,0.08288800971644163,-1000,-1000
419,2007,15,0.49250670856154694,11.393178970915127,11.289781913656018,80000.0,0.4523192683952034,0.2079566177022917,0.10386962935497121,14.039762295013787,1251386.0,0.016755022031571393,0.07837309990682331,-1000,-1000
470,2008,15,0.5016218509833152,11.44079489594977,11.33857207782545,84000.0,0.46834910009656083,0.20726456943304994,0.11084732336102701,14.030325926032187,1239633.0,0.022647025369605358,0.08675148209187719,-1000,-1000
521,2009,15,0.4967897060639743,11.413366784353984,11.312032522590838,81800.0,0.4627060948499444,0.20937615783623564,0.12607061257255775,14.07442271691994,1295520.0,0.021215419291095466,0.09245476719772755,-1000,-1000
572,2010,15,0.4970517407968931,11.424365128330054,11.293524899934853,80300.0,0.4768423593259738,0.2098891854462459,0.12842209354913545,14.062563586029725,1280247.0,0.016910018144936093,0.08654345606746199,-1000,-1000
623,2011,15,0.5015927868574881,11.383913459350396,11.26446410567173,78000.0,0.47232152821337725,0.21079431537872462,0.15061321716777176,14.077332367637455,1299295.0,0.01920887866112007,0.08781454558048787,-1000,-1000
674,2012,15,0.4987259318864785,11.406087190322047,11.308358299228955,81500.0,0.4849778480568512,0.21967382608736333,0.14480088202316402,14.064326534378692,1282506.0,0.01941121523018216,0.0965726476133445,-1000,-1000
725,2013,15,0.5005686003683242,11.511266913100185,11.385092093460344,88000.0,0.5030747391037447,0.23127915899324739,0.12935926949048496,14.080333336269973,1303200.0,0.021484806629834253,0.09631522406384285,-1000,-1000
776,2014,15,0.4919934435456575,11.508248826595807,11.393015168297671,88700.0,0.4902174202405808,0.23005624707640704,0.1375600406165501,14.089145682373386,1314735.0,0.024039064906616163,0.09530209509901234,-1000,-1000
12,1990,16,0.49220028272687183,10.446189223253397,10.244662997427909,28132.0,0.3347016324797949,0.10905179341979995,0.1329310863553374,13.785616139409875,970548.0,0.0030127309519982527,0.04945659565523807,-1000,-1000
12,1991,16,0.4931727605233224,10.48688305819272,10.282937336861401,29443.8,0.34016834244306793,0.1115183400397686,0.13327302282144718,13.814016300420446,1002424.2,0.0030953065820855967,0.05219613204724193,-1000,-1000
12,1992,16,0.494145238319773,10.527576893132043,10.321211676294892,30755.6,0.34563505240634096,0.11398488665973724,0.13361495928755696,13.84241646143102,1034300.4,0.0031778822121729406,0.0549356684392458,-1000,-1000
12,1993,16,0.49511771611622357,10.568270728071367,10.359486015728384,32067.4,0.35110176236961405,0.11645143327970588,0.13395689575366673,13.870816622441591,1066176.6,0.0032604578422602845,0.05767520483124966,-1000,-1000
12,1994,16,0.4960901939126741,10.608964563010689,10.397760355161877,33379.2,0.3565684723328871,0.11891797989967452,0.1342988322197765,13.899216783452164,1098052.8,0.003343033472347628,0.06041474122325352,-1000,-1000
12,1995,16,0.49706267170912466,10.649658397950013,10.436034694595367,34691.0,0.3620351822961601,0.12138452651964317,0.13464076868588626,13.927616944462736,1129929.0,0.003425609102434972,0.06315427761525738,-1000,-1000
12,1996,16,0.49803514950557526,10.690352232889337,10.47430903402886,36002.8,0.36750189225943314,0.12385107313961181,0.13498270515199604,13.956017105473308,1161805.2,0.003508184732522316,0.06589381400726124,-1000,-1000
12,1997,16,0.49900762730202586,10.73104606782866,10.512583373462352,37314.6,0.37296860222270617,0.12631761975958045,0.1353246416181058,13.98441726648388,1193681.4,0.00359076036260966,0.0686333503992651,-1000,-1000
12,1998,16,0.4999801050984764,10.771739902767983,10.550857712895844,38626.4,0.37843531218597926,0.1287841663795491,0.1356665780842156,14.012817427494452,1225557.6,0.0036733359926970034,0.07137288679126898,-1000,-1000
12,1999,16,0.500952582894927,10.812433737707305,10.589132052329335,39938.2,0.3839020221492523,0.13125071299951774,0.13600851455032537,14.041217588505026,1257433.8,0.0037559116227843473,0.07411242318327284,-1000,-1000
63,2000,16,0.5019250606913775,10.85312757264663,10.627406391762827,41250.0,0.3893687321125253,0.13371725961948638,0.13635045101643514,14.069617749515597,1289310.0,0.0038384872528716913,0.0768519595752767,-1000,-1000
114,2001,16,0.4855541084481921,10.841018458004388,10.631036159813405,41400.0,0.3786489226121823,0.1411346218625669,0.12141161787465636,14.068907039489499,1288394.0,0.005323682041363124,0.08373447873864671,-1000,-1000
165,2002,16,0.5012869898638453,10.877772034977744,10.668955394675699,43000.0,0.3992176953967055,0.14690979648194472,0.14478500901857666,14.074530003988981,1295659.0,0.0029058571738397217,0.08373036423935619,-1000,-1000
216,2003,16,0.4994539224279895,10.896429925066021,10.691944912900398,44000.0,0.40550701945731266,0.1540295617922645,0.14274817162522946,14.111939514645458,1345047.0,0.0053024169415641234,0.08030574396285037,-1000,-1000
267,2004,16,0.5026503211582591,10.904907263252003,10.714417768752456,45000.0,0.40462050009186246,0.14773928361714622,0.15806462071623875,14.14333479390355,1387945.0,0.002920865019867502,0.08677505232556045,-1000,-1000
318,2005,16,0.49241269232049323,10.93724857083072,10.770588040219511,47600.0,0.39169046588880446,0.1512129282709266,0.14585022529300837,14.160631713198125,1412161.0,0.0045086927057183986,0.10468353112711652,-1000,-1000
369,2006,16,0.4950534399602564,10.979123256177697,10.819778284410283,50000.0,0.4097088919401914,0.15526016187236508,0.15070344789517626,14.186584339304101,1449290.0,0.003349916165846725,0.10182365158111903,-1000,-1000
420,2007,16,0.494229051587336,11.070487180250801,10.87804719253426,53000.0,0.4088131450751661,0.15825666195509847,0.15061298191571607,14.220406837653558,1499147.0,0.005612524989210531,0.09977673970597947,-1000,-1000
471,2008,16,0.4933406080204753,11.053561170231944,10.896739325546411,54000.0,0.4274847769206568,0.1571889971684475,0.15742861049493095,14.2253620318887,1506594.0,0.005100245985315221,0.10084203176170886,-1000,-1000
522,2009,16,0.5011343838013962,11.02633670794369,10.858998997563564,52000.0,0.4186120963015781,0.15640539900544637,0.16415558851037879,14.228834041334643,1511834.0,0.005945758595189684,0.11126552253752726,-1000,-1000
573,2010,16,0.50084035355754,11.020049157060784,10.858998997563564,52000.0,0.42841185488124256,0.1617910610224971,0.17389292975629098,14.249497037164447,1543398.0,0.005498257740388416,0.11521007543096466,-1000,-1000
624,2011,16,0.4974698112862858,11.039175000672708,10.819778284410283,50000.0,0.44801369094377735,0.17128555508869361,0.17383075007894605,14.242536224426173,1532692.0,0.004417064876700603,0.10868458894546328,-1000,-1000
675,2012,16,0.4945807202600103,11.07333675474369,10.858998997563564,52000.0,0.45123629158301565,0.17358174696076956,0.17665923344036308,14.24023566251099,1529170.0,0.004200317819470693,0.10737001118253693,-1000,-1000
726,2013,16,0.4995973232981418,11.09308485521214,10.874266469694353,52800.0,0.4424885356510534,0.17808178188737914,0.17283584351060233,14.267056767216639,1570739.0,0.005756526068302881,0.11598107642326319,-1000,-1000
777,2014,16,0.4973672509117334,11.177321846133706,10.896739325546411,54000.0,0.4492330210432772,0.1715071948040717,0.16567700599088364,14.253456408877057,1549521.0,0.00484601370358969,0.1195717902500192,-1000,-1000
13,1990,17,0.48024030931501255,10.696375650457616,10.524520925120765,37217.0,0.3403473092209728,0.14374916904558332,0.12380437144175861,16.22260808709835,11101692.0,0.14688247521188663,0.07829536254473643,-1000,-1000
13,1991,17,0.48089723505235404,10.737800345576805,10.559873551862115,38795.3,0.3451709123381888,0.1468935612645783,0.1246892592556693,16.23371573617069,11232115.1,0.1472207758967444,0.08270514939423498,-1000,-1000
13,1992,17,0.4815541607896956,10.77922504069599,10.595226178603463,40373.6,0.3499945154554049,0.1500379534835733,0.12557414706958,16.24482338524303,11362538.2,0.14755907658160214,0.08711493624373352,-1000,-1000
13,1993,17,0.48221108652703715,10.820649735815179,10.630578805344813,41951.9,0.3548181185726209,0.1531823457025683,0.1264590348834907,16.25593103431537,11492961.3,0.1478973772664599,0.09152472309323208,-1000,-1000
13,1994,17,0.48286801226437864,10.862074430934367,10.665931432086163,43530.2,0.35964172168983694,0.1563267379215633,0.12734392269740138,16.26703868338771,11623384.4,0.14823567795131765,0.09593450994273062,-1000,-1000
13,1995,17,0.48352493800172014,10.903499126053553,10.701284058827511,45108.5,0.36446532480705296,0.15947113014055828,0.12822881051131207,16.27814633246005,11753807.5,0.1485739786361754,0.10034429679222917,-1000,-1000
13,1996,17,0.4841818637390617,10.944923821172742,10.736636685568861,46686.8,0.36928892792426904,0.16261552235955326,0.12911369832522276,16.28925398153239,11884230.6,0.14891227932103318,0.10475408364172772,-1000,-1000
13,1997,17,0.48483878947640324,10.98634851629193,10.771989312310211,48265.1,0.37411253104148506,0.16575991457854825,0.12999858613913345,16.30036163060473,12014653.7,0.14925058000589092,0.10916387049122628,-1000,-1000
13,1998,17,0.48549571521374474,11.027773211411118,10.807341939051561,49843.4,0.3789361341587011,0.16890430679754326,0.13088347395304414,16.31146927967707,12145076.8,0.1495888806907487,0.11357365734072482,-1000,-1000
13,1999,17,0.48615264095108623,11.069197906530304,10.84269456579291,51421.7,0.38375973727591717,0.17204869901653824,0.13176836176695483,16.32257692874941,12275499.9,0.14992718137560643,0.11798344419022336,-1000,-1000
64,2000,17,0.4868095666884278,11.110622601649492,10.87804719253426,53000.0,0.3885833403931332,0.17519309123553323,0.13265324958086552,16.33368457782175,12405923.0,0.1502654820604642,0.12239323103972191,-1000,-1000
115,2001,17,0.4834046937670101,11.143695948724291,10.969920942840002,58100.0,0.395627933261673,0.1888159034467372,0.11691253416159073,16.272680579343167,11671734.0,0.1451930792802509,0.12895067690884662,-1000,-1000
166,2002,17,0.4841665473472561,11.162159821943938,10.996584660516127,59670.0,0.39808702373646676,0.19165045575776132,0.11928414457392543,16.283276898340684,11796069.0,0.1378538053651602,0.13710245336815172,-1000,-1000
217,2003,17,0.48567860364806476,11.17066502251334,11.002099841204238,60000.0,0.4063118372445408,0.19157569973568947,0.11743854931719218,16.28985428263488,11873912.0,0.13999480541880385,0.13828096418433958,-1000,-1000
268,2004,17,0.48465453426411637,11.174764188790554,11.025165114135234,61400.0,0.4130962063434228,0.19843234559820092,0.1232779968862294,16.28929592827294,11867284.0,0.1428766683261309,0.13556884624990856,-1000,-1000
319,2005,17,0.48412378419271695,11.219620206216582,11.002099841204238,60000.0,0.41780775091889527,0.19981009303257033,0.1265611798410144,16.2999415946663,11994294.0,0.14080095085213018,0.1430621927393142,-1000,-1000
370,2006,17,0.485639262439358,11.230995240083526,11.03811027872727,62200.0,0.4163540225084383,0.1993927935113764,0.1478169610025361,16.330312765583024,12364163.0,0.1407688494562875,0.14655702937594725,-1000,-1000
421,2007,17,0.48722973492056976,11.290517919558683,11.082142548877775,65000.0,0.4203069495445557,0.20389843266977362,0.14202082437247934,16.343002287124612,12522058.0,0.14170074918994946,0.14934238445469586,-1000,-1000
472,2008,17,0.4849625396163798,11.316257253866548,11.107960231903714,66700.0,0.43709347431449935,0.20803984367801454,0.14671483748299283,16.336219102631482,12437406.0,0.14109598094650927,0.15063993247466553,-1000,-1000
523,2009,17,0.48621171895823906,11.297780069776405,11.093614950040012,65750.0,0.44446313525144643,0.2125387952072785,0.15856521178125196,16.331338430991266,12376851.0,0.139545995988802,0.1507637928258165,-1000,-1000
574,2010,17,0.48751772148947087,11.277307485280048,11.06663836234181,64000.0,0.44908108061005414,0.21764655715160688,0.160472721513273,16.332711020485824,12393851.0,0.1427368297391989,0.15414668128574405,-1000,-1000
625,2011,17,0.4861616169885308,11.281082301292772,11.018629143155449,61000.0,0.45113038566388053,0.22024461126619896,0.16756935973737852,16.31819982233964,12215300.0,0.13921942154511147,0.15879118810016946,-1000,-1000
676,2012,17,0.4855419748343294,11.318313147078243,11.085214747914744,65200.0,0.46261733618628575,0.22392684493089202,0.16763705080586574,16.3241409771819,12288089.0,0.13957255680683953,0.15930052264432656,-1000,-1000
727,2013,17,0.4856750368209591,11.366820451588321,11.119882876860622,67500.0,0.4666901243065169,0.23162034013198296,0.16666346814401548,16.324893862065988,12297344.0,0.1384281841672478,0.16128067979557212,-1000,-1000
778,2014,17,0.4873650123898904,11.381596165898415,11.153389288750464,69800.0,0.47475220219253594,0.23816544513586324,0.16389312614774248,16.318555051371973,12219640.0,0.13859017123254042,0.16345514270469508,-1000,-1000
14,1990,18,0.48114332211628275,10.552295840118122,10.404262840448617,33000.0,0.27467190962580407,0.10493191221806808,0.11467277123790261,15.499175035519672,5385254.0,0.07774006574248865,0.01701349648503116,-1000,-1000
14,1991,18,0.4817796312160832,10.592302282102592,10.441732185392757,34500.0,0.280325467761104,0.10733880953595602,0.11560373689608425,15.511137759414954,5453688.0,0.07830950026166383,0.018774536577917667,-1000,-1000
14,1992,18,0.4824159403158837,10.632308724087062,10.4792015303369,36000.0,0.28597902589640395,0.10974570685384397,0.1165347025542659,15.523100483310238,5522122.0,0.078878934780839,0.020535576670804172,-1000,-1000
14,1993,18,0.48305224941568414,10.672315166071533,10.51667087528104,37500.0,0.2916325840317039,0.1121526041717319,0.11746566821244755,15.53506320720552,5590556.0,0.07944836930001417,0.02229661676369068,-1000,-1000
14,1994,18,0.4836885585154846,10.712321608056003,10.55414022022518,39000.0,0.29728614216700383,0.11455950148961984,0.1183966338706292,15.547025931100801,5658990.0,0.08001780381918935,0.02405765685657718,-1000,-1000
14,1995,18,0.48432486761528504,10.752328050040475,10.591609565169321,40500.0,0.30293970030230377,0.11696639880750778,0.11932759952881083,15.558988654996085,5727424.0,0.08058723833836454,0.02581869694946369,-1000,-1000
14,1996,18,0.48496117671508554,10.792334492024946,10.629078910113464,42000.0,0.30859325843760377,0.11937329612539573,0.12025856518699249,15.570951378891367,5795858.0,0.0811566728575397,0.027579737042350193,-1000,-1000
14,1997,18,0.485597485814886,10.832340934009416,10.666548255057604,43500.0,0.3142468165729037,0.12178019344328367,0.12118953084517414,15.58291410278665,5864292.0,0.08172610737671487,0.0293407771352367,-1000,-1000
14,1998,18,0.48623379491468643,10.872347375993886,10.704017600001745,45000.0,0.31990037470820365,0.1241870907611716,0.12212049650335578,15.594876826681931,5932726.0,0.08229554189589006,0.031101817228123205,-1000,-1000
14,1999,18,0.48687010401448694,10.912353817978357,10.741486944945887,46500.0,0.3255539328435036,0.12659398807905956,0.12305146216153742,15.606839550577215,6001160.0,0.08286497641506524,0.032862857321009714,-1000,-1000
65,2000,18,0.4875064131142874,10.952360259962827,10.778956289890028,48000.0,0.33120749097880353,0.12900088539694748,0.12398242781971908,15.618802274472497,6069594.0,0.08343441093424041,0.03462389741389622,-1000,-1000
116,2001,18,0.4918090902209629,10.961133967184978,10.819778284410283,50000.0,0.32985617607649825,0.13725888461411798,0.10438696330699329,15.573310025532619,5799661.0,0.07700122472675558,0.039622315856047446,-1000,-1000
167,2002,18,0.4872729857665662,10.97945612821378,10.839580911706463,51000.0,0.3279604454596297,0.13995870171625116,0.11425835665033406,15.57990139976597,5838015.0,0.08174388041140696,0.03952353668156043,-1000,-1000
218,2003,18,0.48529030459946937,11.015572599164372,10.851276951469654,51600.0,0.34243836987716053,0.14296488310438712,0.11059401308838356,15.58535462956792,5869938.0,0.07722875437525915,0.0419353662679231,-1000,-1000
269,2004,18,0.4836896773917545,11.007626912648153,10.86283777387073,52200.0,0.34181504156509057,0.14467311204417602,0.11396216941683517,15.612387245203797,6030782.0,0.07732280821956423,0.046644531339385176,-1000,-1000
320,2005,18,0.4865774633945116,11.039828434425296,10.874266469694353,52800.0,0.34979309833382827,0.143712483657599,0.13114526420477024,15.61408574731229,6041034.0,0.08553784004526377,0.04626691390910894,-1000,-1000
371,2006,18,0.48710974334135443,11.04784311444639,10.911445472936107,54800.0,0.35944335449397385,0.14915707395746916,0.1504452623009105,15.641715253272517,6210272.0,0.08520931128298406,0.04938125093393655,-1000,-1000
422,2007,18,0.4903831658032289,11.088868359080145,10.94411755866589,56620.0,0.3641476372336094,0.1533983522159772,0.15106273785799504,15.656306827611207,6301554.0,0.0859334062677238,0.04899838992096235,-1000,-1000
473,2008,18,0.4873690701119772,11.106401661179865,10.963185747705012,57710.0,0.3795145752826667,0.15779106069598298,0.15987396780979007,15.658471884066264,6315212.0,0.08492573170940262,0.055058167485113725,-1000,-1000
524,2009,18,0.4874841476412006,11.072731744740693,10.92970834378248,55810.0,0.3838340728465302,0.154882526510204,0.17258071657405621,15.659859314751154,6323980.0,0.08889955376202961,0.05526503878886398,-1000,-1000
575,2010,18,0.4909296052495952,11.063550794989338,10.893028746149875,53800.0,0.38396466228248927,0.1578456107744834,0.17851398903585627,15.657013704877196,6306010.0,0.08868920283983057,0.05986431991068838,-1000,-1000
626,2011,18,0.4869049112876735,11.092257705621225,10.86283777387073,52200.0,0.39093878653653874,0.15939653718612604,0.1834816600981954,15.649034777178965,6255895.0,0.08934245219908582,0.061021644385016054,-1000,-1000
677,2012,18,0.4900855161446078,11.10884350363058,10.907789161732996,54600.0,0.3968426078367332,0.16390395910899605,0.18269737789549212,15.655759987574955,6298109.0,0.09060275076217322,0.06252892733358537,-1000,-1000
728,2013,18,0.48858701081524597,11.148322539592101,10.933106969717286,56000.0,0.40044265350321706,0.16592088831189902,0.1850496178152253,15.66181076791352,6336333.0,0.08983934398649819,0.06490852043287498,-1000,-1000
779,2014,18,0.49104239330428906,11.16856028096585,10.973357372338583,58300.0,0.4106710887859235,0.1735351009123609,0.18075428189657708,15.66527773768516,6358339.0,0.09063970952162193,0.06332251237312135,-1000,-1000
15,1990,19,0.4838310853605064,10.478426334851687,10.308952660644293,30000.0,0.31092481064935745,0.1162888398361522,0.12007960034928214,14.796963366524825,2668330.0,0.016294086563506012,0.011757915999895065,-1000,-1000
15,1991,19,0.4842712476454067,10.51947477893149,10.34972114712894,31510.0,0.3175254268369628,0.11910647202203528,0.12031253393009313,14.806004114701885,2693577.8,0.016675731013008312,0.01329592825144253,-1000,-1000
15,1992,19,0.4847114099303069,10.560523223011295,10.390489633613589,33020.0,0.3241260430245681,0.12192410420791835,0.12054546751090413,14.815044862878947,2718825.6,0.017057375462510613,0.014833940502989995,-1000,-1000
15,1993,19,0.4851515722152072,10.601571667091099,10.431258120098235,34530.0,0.3307266592121735,0.12474173639380144,0.12077840109171512,14.824085611056008,2744073.4,0.01743901991201291,0.016371952754537462,-1000,-1000
15,1994,19,0.4855917345001075,10.642620111170903,10.472026606582883,36040.0,0.3373272753997788,0.12755936857968453,0.12101133467252612,14.83312635923307,2769321.2,0.01782066436151521,0.017909965006084928,-1000,-1000
15,1995,19,0.4860318967850078,10.683668555250705,10.512795093067531,37550.0,0.3439278915873841,0.1303770007655676,0.1212442682533371,14.84216710741013,2794569.0,0.01820230881101751,0.019447977257632393,-1000,-1000
15,1996,19,0.48647205906990804,10.724716999330509,10.55356357955218,39060.0,0.35052850777498945,0.13319463295145068,0.12147720183414809,14.851207855587191,2819816.8,0.01858395326051981,0.020985989509179858,-1000,-1000
15,1997,19,0.48691222135480833,10.765765443410313,10.594332066036827,40570.0,0.3571291239625948,0.13601226513733378,0.12171013541495909,14.860248603764253,2845064.6,0.01896559771002211,0.022524001760727323,-1000,-1000
15,1998,19,0.4873523836397086,10.806813887490117,10.635100552521473,42080.0,0.36372974015020015,0.13882989732321685,0.12194306899577008,14.869289351941314,2870312.4,0.019347242159524408,0.02406201401227479,-1000,-1000
15,1999,19,0.48779254592460886,10.847862331569921,10.675869039006121,43590.0,0.3703303563378055,0.14164752950909995,0.12217600257658108,14.878330100118376,2895560.2,0.01972888660902671,0.025600026263822254,-1000,-1000
66,2000,19,0.48823270820950915,10.888910775649725,10.71663752549077,45100.0,0.3769309725254108,0.14446516169498302,0.12240893615739207,14.887370848295436,2920808.0,0.02011053105852901,0.02713803851536972,-1000,-1000
117,2001,19,0.48898881275198125,10.909517830930179,10.736396675471232,46000.0,0.38049305043438664,0.15718596140674929,0.10552553501492959,14.823662255208745,2740531.0,0.022558037110326428,0.028759390059809577,-1000,-1000
168,2002,19,0.4827605593546232,10.906803521104186,10.742897240074326,46300.0,0.38427646653219505,0.1553477504050653,0.11825367261004228,14.829640269531403,2756963.0,0.02116785753018811,0.030034860823304484,-1000,-1000
219,2003,19,0.4919781854947473,10.962357856547378,10.778956289890028,48000.0,0.3887797846058759,0.15530241456491567,0.10939513514382533,14.84479241817949,2799055.0,0.018823138523537408,0.0363043955906547,-1000,-1000
270,2004,19,0.48718610985408006,10.960432724437048,10.778956289890028,48000.0,0.3993434740164562,0.16598644683327785,0.10906286198937264,14.848999621255267,2810856.0,0.021326243678082408,0.04014257578474315,-1000,-1000
321,2005,19,0.49116899018698945,11.007902685691857,10.819778284410283,50000.0,0.39821826514369674,0.16773810981475976,0.12232118805646416,14.865790077841735,2858450.0,0.021710017666917384,0.03778411376795116,-1000,-1000
372,2006,19,0.49055850240276383,11.022075194447684,10.876158617846391,52900.0,0.40599025503944347,0.1692272155892588,0.1475211612270415,14.909842030332243,2987185.0,0.02871566374362485,0.047016840269350574,-1000,-1000
423,2007,19,0.4930189191225346,11.077653947306143,10.933106969717286,56000.0,0.4093299535772456,0.16612285662282628,0.14578431653611448,14.914063511538759,2999822.0,0.026583910645364958,0.040417064745841585,-1000,-1000
474,2008,19,0.4919042036353348,11.11155484716434,10.950806546816688,57000.0,0.43479090585775876,0.16960202952066453,0.1514443720102837,14.913241791951004,2997358.0,0.027035809536264936,0.04443212989572817,-1000,-1000
525,2009,19,0.4882835259123557,11.118296544098074,10.985292722887856,59000.0,0.4445154463840284,0.17596160092007962,0.14857650453494664,14.924990578326865,3032781.0,0.024714610121865047,0.04587670524182261,-1000,-1000
576,2010,19,0.4915017438297988,11.104744623021578,10.961277846683982,57600.0,0.43619057759835933,0.17722151879688805,0.15643113914230755,14.922121108421381,3024091.0,0.029437606209601497,0.049019358213757455,-1000,-1000
627,2011,19,0.49364910292678366,11.142458413624123,10.946058450320614,56730.0,0.44471189687921653,0.1797044702716232,0.15635915630521163,14.90895585402096,2984539.0,0.026082755159171987,0.05326651787763537,-1000,-1000
678,2012,19,0.4894256237233659,11.175889869138167,11.002099841204238,60000.0,0.4629299097506705,0.19104939237712512,0.15597296582699915,14.915127008959262,3003014.0,0.027041831972811316,0.05332176273570486,-1000,-1000
729,2013,19,0.4928550910437904,11.210004916271284,11.02841714952161,61600.0,0.44914511745219216,0.1835826733956185,0.15859387433574584,14.933929068693343,3060011.0,0.034130269466351594,0.04910472544052946,-1000,-1000
780,2014,19,0.49569387147535404,11.258939038810501,11.03488966402723,62000.0,0.4613041270528618,0.1938141247459497,0.15362520282139216,14.948110661253978,3103716.0,0.03407206071689549,0.05626159094453229,-1000,-1000
16,1990,20,0.4855400328483708,10.533027352838268,10.308952660644293,30000.0,0.3515671077417313,0.14213331124945297,0.1202500915374038,14.68211050022763,2378809.0,0.05370796898784223,0.035276896968188705,-1000,-1000
16,1991,20,0.4861005858601985,10.573888769850878,10.34949917145511,31500.0,0.35701455793533826,0.1449114755509063,0.12109292879604251,14.694017893387528,2408889.8,0.054044256347741244,0.03869464014479913,-1000,-1000
16,1992,20,0.48666113887202617,10.614750186863489,10.390045682265926,33000.0,0.3624620081289452,0.1476896398523596,0.1219357660546812,14.705925286547425,2438970.6,0.05438054370764026,0.04211238332140956,-1000,-1000
16,1993,20,0.4872216918838539,10.6556116038761,10.430592193076741,34500.0,0.3679094583225522,0.15046780415381295,0.12277860331331991,14.717832679707323,2469051.4,0.05471683106753927,0.04553012649801999,-1000,-1000
16,1994,20,0.4877822448956816,10.69647302088871,10.471138703887558,36000.0,0.37335690851615916,0.15324596845526628,0.12362144057195862,14.729740072867221,2499132.2,0.05505311842743829,0.048947869674630426,-1000,-1000
16,1995,20,0.48834279790750934,10.737334437901321,10.511685214698375,37500.0,0.37880435870976614,0.1560241327567196,0.12446427783059733,14.741647466027118,2529213.0,0.0553894057873373,0.05236561285124085,-1000,-1000
16,1996,20,0.488903350919337,10.77819585491393,10.552231725509191,39000.0,0.38425180890337307,0.15880229705817292,0.12530711508923603,14.753554859187016,2559293.8,0.05572569314723631,0.05578335602785128,-1000,-1000
16,1997,20,0.48946390393116473,10.81905727192654,10.592778236320008,40500.0,0.38969925909698006,0.16158046135962625,0.1261499523478747,14.765462252346914,2589374.6,0.05606198050713533,0.05920109920446171,-1000,-1000
16,1998,20,0.49002445694299246,10.859918688939151,10.633324747130823,42000.0,0.39514670929058704,0.1643586256610796,0.12699278960651342,14.777369645506813,2619455.4,0.05639826786703434,0.06261884238107214,-1000,-1000
16,1999,20,0.49058500995482013,10.900780105951762,10.67387125794164,43500.0,0.40059415948419397,0.1671367899625329,0.12783562686515212,14.78927703866671,2649536.2,0.05673455522693336,0.06603658555768258,-1000,-1000
67,2000,20,0.49114556296664785,10.941641522964373,10.714417768752456,45000.0,0.40604160967780095,0.16991495426398623,0.12867846412379083,14.801184431826607,2679617.0,0.05707084258683237,0.069454328734293,-1000,-1000
118,2001,20,0.49131289663298894,10.966087970129374,10.714484433197,45003.0,0.4120012268068938,0.1806275404189057,0.11761487646822302,14.762932835253329,2579053.0,0.059257021860349514,0.06317784085864075,-1000,-1000
169,2002,20,0.4827045761943347,10.96935544363107,10.757902880692196,47000.0,0.40392718626964036,0.1759876285251481,0.126856667472584,14.766852553675056,2589182.0,0.05868108151532028,0.06567518235489046,-1000,-1000
220,2003,20,0.4886089207289088,11.013660784421793,10.784151106767132,48250.0,0.42357566712407474,0.19289479961326475,0.11090161025364761,14.769119039658811,2595057.0,0.05718602712772783,0.06377085358818708,-1000,-1000
271,2004,20,0.49873257843541413,11.020426498499313,10.807705703176014,49400.0,0.4289193300570159,0.1887029970029589,0.11186144128732048,14.779544429878873,2622253.0,0.053788860190073194,0.06286769430714732,-1000,-1000
322,2005,20,0.488158458769788,11.050792715906454,10.849337086651827,51500.0,0.42260783191798335,0.18774924417100525,0.12337281961510789,14.78922266909994,2647755.0,0.06347603913504082,0.08018982118813862,-1000,-1000
373,2006,20,0.48943031575305274,11.07856110685433,10.888184317074343,53540.0,0.43048112016410234,0.19239609312021935,0.15248664887728453,14.827640057188466,2751454.0,0.05382572269062103,0.09416475797887226,-1000,-1000
424,2007,20,0.4933760227472013,11.13512674296928,10.945529489715843,56700.0,0.42991879240477976,0.19450031095188006,0.14080412480279672,14.836866281833439,2776957.0,0.0557927256345705,0.09441593802136655,-1000,-1000
